t_start,t_end,t_release,label,score,alarm,dominant,domain,csec_corr,csec_unc,decision_ms_after_target,csec_wait_ms,prov_score,prov_alarm,|r_bal|,|r_aux|,|r_cool|,|r_ups|,|r_qp|,|r_pv|,|r_reg|,e_rec,e_fc
2.00,3.27,3.28,0,5.99585,1,e_rec,single-domain,0.0000,0.0000,5.477,0,5.99585,1,-2.44,12.68,-0.5916,0,-0.8876,31.17,50,28.92,37.04
2.40,3.67,3.68,0,2.32029,1,e_rec,single-domain,0.0000,0.0000,4.425,0,2.32029,1,-2.483,13.8,-0.4191,0,-0.876,27.3,48.32,16.39,34.46
2.80,4.07,4.08,0,12.90455,1,e_rec,single-domain,0.0000,0.0000,3.972,0,12.90455,1,-2.167,13.42,-0.3544,0,-0.858,17.78,47.15,50,7.704
3.20,4.47,4.48,0,-0.57507,0,e_rec,single-domain,0.0000,0.0000,3.766,0,-0.57507,0,-0.9902,10.52,0.6235,0,0.1148,8.951,50,10.78,9.11
3.60,4.87,4.88,0,7.57881,1,e_rec,single-domain,0.0000,0.0000,3.772,0,7.57881,1,-0.7319,9.036,0.4308,0,-0.1449,2.722,44.57,37.04,5.038
4.00,5.27,5.28,0,6.11360,1,e_rec,single-domain,0.0000,0.0000,3.624,0,6.11360,1,0.8036,5.769,0.573,0,-0.06899,2.993,47.63,34.08,3.253
4.40,5.67,5.68,0,-2.48982,0,e_rec,single-domain,0.0000,0.0000,3.570,0,-2.48982,0,0.07175,4.152,1.136,0,-0.04566,4.408,41.78,6.723,5.785
4.80,6.07,6.08,0,-0.65102,0,e_rec,single-domain,0.0000,0.0000,3.644,0,-0.65102,0,0.1579,4.02,0.2386,0,0.1101,6.311,37.87,11.49,-0.8325
5.20,6.47,6.48,0,-1.62053,0,e_rec,cross-domain,0.0000,0.0000,3.562,0,-1.62053,0,0.2296,2.765,-0.05782,0,0.1149,5.951,28.71,7.403,-0.7565
5.60,6.87,6.88,0,-3.70959,0,|r_aux|,cross-domain,0.0000,0.0000,3.587,0,-3.70959,0,0.4592,1.819,1.074,0,-0.3272,3.258,18.84,-1.003,-0.03525
6.00,7.27,7.28,0,-2.60070,0,e_rec,cross-domain,0.0000,0.0000,3.517,0,-2.60070,0,0.3301,1.676,0.3578,0,-0.8037,1.464,14.29,1.475,-0.1313
6.40,7.67,7.68,0,-3.10526,0,|r_aux|,cross-domain,0.0000,0.0000,3.604,0,-3.10526,0,0.574,0.723,0.4135,0,-0.3707,1.044,6.111,-0.6733,-0.02809
6.80,8.07,8.08,0,-2.61286,0,|r_aux|,cross-domain,0.0000,0.0000,3.601,0,-2.61286,0,0.531,1.328,2.131,0,-0.1642,2.064,0.621,-0.4345,0.2576
7.20,8.47,8.48,0,-2.75938,0,|r_aux|,cross-domain,0.0000,0.0000,3.523,0,-2.75938,0,1.205,1.179,1.599,0,-0.09938,1.914,1.44,-1.004,-0.4606
7.60,8.87,8.88,0,-2.26364,0,e_rec,cross-domain,0.0000,0.0000,3.895,0,-2.26364,0,1.005,0.8483,1.658,0,0.4715,1.262,1.019,1.699,-0.1487
8.00,9.27,9.28,0,-2.88989,0,|r_bal|,cross-domain,0.0000,0.0000,3.629,0,-2.88989,0,0.8898,0.818,2.672,0,0.6363,1.756,0.8667,-0.1231,-0.06594
8.40,9.67,9.68,0,-3.18314,0,|r_aux|,cross-domain,0.0000,0.0000,3.609,0,-3.18314,0,0.7032,1.159,1.265,0,1.335,1.255,0.02505,-0.3102,0.5501
8.80,10.07,10.08,0,-2.31743,0,e_rec,cross-domain,0.0000,0.0000,3.687,0,-2.31743,0,1.177,1.031,0.6924,0,0.723,1.277,-0.3338,1.404,0.4703
9.20,10.47,10.48,0,-1.93012,0,e_rec,cross-domain,0.0000,0.0000,3.514,0,-1.93012,0,0.6458,1.218,1.985,0,0.4389,0.317,-0.1756,2.684,1.381
9.60,10.87,10.88,0,-2.81986,0,|r_aux|,cross-domain,0.0000,0.0000,3.622,0,-2.81986,0,0.8036,1.389,1.198,0,0.07942,-0.1873,0.6684,-0.6987,-0.06176
10.00,11.27,11.28,0,-1.97373,0,e_rec,cross-domain,0.0000,0.0000,3.615,0,-1.97373,0,0.6314,1.142,1.03,0,-0.5289,-0.7021,0.1367,1.539,0.9148
10.40,11.67,11.68,0,-2.54762,0,|r_aux|,cross-domain,0.0000,0.0000,3.529,0,-2.54762,0,1.033,1.124,2.71,0,-0.286,0.08974,0.2316,-0.3995,0.2406
10.80,12.07,12.08,0,-2.89423,0,|r_aux|,cross-domain,0.0000,0.0000,3.626,0,-2.89423,0,0.8611,1.357,1.121,0,0.08048,0.6188,0.6034,-1.04,0.4274
11.20,12.47,12.48,0,-1.95342,0,e_rec,cross-domain,0.0000,0.0000,3.573,0,-1.95342,0,0.9041,1.14,0.8445,0,0.7194,1.755,0.1277,2.715,0.7136
11.60,12.87,12.88,0,-2.57944,0,|r_aux|,cross-domain,0.0000,0.0000,3.572,0,-2.57944,0,0.8324,1.175,2.328,0,0.1561,1.858,0.3043,-0.04077,0.3022
12.00,13.27,13.28,0,-2.47411,0,|r_aux|,cross-domain,0.0000,0.0000,3.644,0,-2.47411,0,0.9041,1.38,0.8395,0,0.4373,1.406,0.6973,0.6748,0.7834
